,year_month_day_hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wf
225,2013-03-12 09:00:00,116.0,85.0,8.0,66.0,1399.0,46.0,3.1,1003.3,1.6,0.0,4.0
226,2013-03-12 10:00:00,114.0,81.0,10.0,59.0,1300.0,46.0,3.6,1003.6,2.0,0.0,4.0
227,2013-03-12 11:00:00,132.0,106.0,14.0,73.0,1700.0,46.0,3.8,1003.7,1.8,0.0,4.0
228,2013-03-12 12:00:00,145.0,129.0,20.0,77.0,1800.0,46.0,4.4,1003.9,2.3,0.0,4.0
229,2013-03-12 13:00:00,158.0,144.0,17.0,81.0,1800.0,43.0,5.0,1003.9,2.2,0.0,4.0
230,2013-03-12 14:00:00,172.0,143.0,22.0,80.0,1800.0,33.0,5.3,1004.3,2.8,0.0,4.0
231,2013-03-12 15:00:00,176.0,148.0,19.0,78.0,1800.0,33.0,6.3,1004.2,3.3,0.0,4.0
232,2013-03-12 16:00:00,171.0,144.0,21.0,71.0,1899.0,32.0,6.7,1005.0,3.1,0.0,4.0
233,2013-03-12 17:00:00,213.0,181.0,24.0,98.0,2299.0,32.0,6.6,1006.2,3.2,0.0,4.0
234,2013-03-12 18:00:00,221.0,184.0,30.0,102.0,2299.0,21.0,5.5,1007.9,3.2,0.0,4.0
235,2013-03-12 19:00:00,211.0,184.0,19.0,94.0,2399.0,16.0,4.0,1009.6,2.3,0.0,4.0
236,2013-03-12 20:00:00,186.0,135.0,18.0,83.0,2299.0,16.0,4.6,1011.4,-0.4,0.0,4.0
237,2013-03-12 21:00:00,59.0,59.0,12.0,28.0,800.0,50.0,5.6,1012.9,-8.7,0.0,4.0
238,2013-03-12 22:00:00,6.0,6.0,3.0,2.0,200.0,78.0,5.0,1014.1,-10.0,0.0,4.0
239,2013-03-12 23:00:00,10.0,10.0,3.0,2.0,200.0,81.0,4.3,1015.1,-10.6,0.0,4.0
240,2013-03-13 00:00:00,3.0,3.0,3.0,2.0,200.0,81.0,3.0,1016.0,-11.0,0.0,4.0
241,2013-03-13 01:00:00,7.0,7.0,3.0,2.0,200.0,83.0,2.6,1016.4,-11.7,0.0,2.5
242,2013-03-13 02:00:00,9.0,9.0,3.0,3.0,200.0,83.0,2.5,1016.4,-11.8,0.0,2.5
243,2013-03-13 03:00:00,3.0,3.0,4.0,6.0,200.0,83.0,1.6,1016.8,-10.0,0.0,4.0
244,2013-03-13 04:00:00,3.0,3.0,3.0,6.0,300.0,83.0,2.0,1017.5,-10.9,0.0,4.0
245,2013-03-13 05:00:00,12.0,6.0,6.0,11.0,200.0,83.0,0.0,1018.3,-10.8,0.0,4.0
246,2013-03-13 06:00:00,9.0,3.0,6.0,13.0,300.0,83.0,0.6,1019.3,-11.5,0.0,4.0
247,2013-03-13 07:00:00,3.0,3.0,4.0,8.0,200.0,83.0,3.3,1020.7,-14.9,0.0,4.0
248,2013-03-13 08:00:00,3.0,3.0,3.0,2.0,200.0,83.0,4.5,1021.8,-18.5,0.0,2.5
249,2013-03-13 13:00:00,3.0,58.0,8.0,8.0,200.0,86.0,9.2,1019.4,-16.2,0.0,2.5
250,2013-03-13 14:00:00,13.0,28.0,8.0,6.0,200.0,86.0,9.6,1018.5,-16.7,0.0,2.5
251,2013-03-13 15:00:00,8.0,17.0,7.0,6.0,200.0,87.0,10.0,1018.2,-14.0,0.0,2.5
252,2013-03-13 16:00:00,12.0,14.0,7.0,6.0,200.0,89.0,8.2,1018.4,-13.5,0.0,2.5
253,2013-03-13 17:00:00,15.0,18.0,6.0,8.0,200.0,89.0,7.1,1018.9,-13.2,0.0,4.0
254,2013-03-13 18:00:00,18.0,29.0,6.0,14.0,300.0,89.0,6.1,1019.6,-13.5,0.0,4.0
255,2013-03-13 19:00:00,22.0,31.0,6.0,20.0,300.0,89.0,5.3,1020.3,-13.2,0.0,4.0
256,2013-03-13 20:00:00,27.0,28.0,6.0,22.0,400.0,89.0,4.4,1020.8,-12.6,0.0,4.0
257,2013-03-13 21:00:00,7.0,23.0,5.0,18.0,300.0,89.0,3.5,1021.0,-11.3,0.0,4.0
258,2013-03-13 22:00:00,25.0,26.0,8.0,24.0,500.0,89.0,1.5,1020.8,-10.0,0.0,4.0
259,2013-03-13 23:00:00,35.0,26.0,7.0,29.0,600.0,89.0,1.4,1020.9,-9.3,0.0,4.0
260,2013-03-14 00:00:00,41.0,42.0,7.0,37.0,800.0,89.0,2.5,1021.1,-8.8,0.0,2.5
261,2013-03-14 01:00:00,44.0,41.0,8.0,38.0,700.0,89.0,1.4,1021.4,-4.7,0.0,2.5
262,2013-03-14 02:00:00,44.0,45.0,8.0,39.0,700.0,89.0,0.6,1021.2,-4.8,0.0,2.5
263,2013-03-14 03:00:00,47.0,54.0,13.0,50.0,800.0,89.0,0.0,1021.0,-5.0,0.0,4.0
264,2013-03-14 04:00:00,67.0,78.0,16.0,66.0,1200.0,89.0,-0.4,1021.0,-5.6,0.0,4.0
265,2013-03-14 05:00:00,74.0,81.0,19.0,66.0,1399.0,89.0,-0.8,1021.3,-5.6,0.0,4.0
266,2013-03-14 06:00:00,73.0,82.0,21.0,65.0,1399.0,89.0,-1.6,1021.4,-5.3,0.0,4.0
267,2013-03-14 07:00:00,72.0,85.0,23.0,70.0,1500.0,89.0,-0.5,1021.7,-5.1,0.0,4.0
268,2013-03-14 08:00:00,83.0,98.0,39.0,70.0,1600.0,89.0,1.1,1021.8,-5.0,0.0,4.0
269,2013-03-14 09:00:00,95.0,112.0,54.0,67.0,1600.0,89.0,2.1,1021.2,-5.1,0.0,4.0
270,2013-03-14 10:00:00,104.0,112.0,44.0,49.0,1399.0,89.0,3.5,1020.2,-4.9,0.0,4.0
271,2013-03-14 11:00:00,132.0,126.0,37.0,46.0,1399.0,89.0,4.8,1019.0,-4.8,0.0,4.0
272,2013-03-14 12:00:00,140.0,133.0,45.0,59.0,1500.0,89.0,5.9,1018.2,-4.6,0.0,4.0
273,2013-03-14 13:00:00,130.0,127.0,40.0,52.0,1300.0,89.0,6.9,1017.1,-4.2,0.0,4.0
274,2013-03-14 14:00:00,136.0,118.0,36.0,53.0,1300.0,89.0,8.0,1016.1,-3.8,0.0,2.5
275,2013-03-14 15:00:00,146.0,136.0,39.0,75.0,1399.0,89.0,8.2,1015.2,-4.0,0.0,4.0
276,2013-03-14 16:00:00,151.0,149.0,48.0,91.0,1399.0,89.0,8.3,1014.8,-3.9,0.0,4.0
277,2013-03-14 17:00:00,146.0,145.0,67.0,83.0,1200.0,84.0,7.8,1014.9,-4.0,0.0,4.0
278,2013-03-14 18:00:00,142.0,140.0,66.0,83.0,1200.0,72.0,7.3,1015.0,-3.9,0.0,4.0
279,2013-03-14 19:00:00,137.0,127.0,47.0,80.0,1200.0,57.0,6.5,1015.3,-3.5,0.0,4.0
280,2013-03-14 20:00:00,138.0,127.0,40.0,78.0,1200.0,57.0,3.9,1015.3,-4.1,0.0,4.0
281,2013-03-14 21:00:00,153.0,137.0,42.0,78.0,1300.0,56.0,3.2,1015.3,-4.1,0.0,4.0
282,2013-03-14 22:00:00,150.0,140.0,50.0,75.0,1300.0,56.0,3.4,1015.1,-3.9,0.0,4.0
283,2013-03-14 23:00:00,143.0,133.0,53.0,79.0,1300.0,56.0,1.6,1014.9,-3.9,0.0,4.0
284,2013-03-15 00:00:00,150.0,135.0,50.0,76.0,1300.0,56.0,0.9,1014.7,-3.8,0.0,4.0
285,2013-03-15 01:00:00,149.0,134.0,44.0,72.0,1300.0,56.0,0.2,1014.3,-3.7,0.0,4.0
286,2013-03-15 02:00:00,154.0,138.0,45.0,70.0,1500.0,56.0,0.1,1013.6,-3.8,0.0,4.0
287,2013-03-15 05:00:00,148.0,127.0,25.0,68.0,1300.0,56.0,-0.2,1013.1,-3.7,0.0,4.0
288,2013-03-15 06:00:00,148.0,127.0,24.0,71.0,1300.0,56.0,-0.3,1012.9,-3.7,0.0,4.0
289,2013-03-15 07:00:00,150.0,128.0,24.0,68.0,1300.0,56.0,1.6,1013.4,-2.7,0.0,4.0
290,2013-03-15 08:00:00,174.0,149.0,29.0,58.0,1399.0,56.0,3.9,1013.2,-2.5,0.0,4.0
291,2013-03-15 09:00:00,174.0,153.0,37.0,53.0,1399.0,56.0,6.2,1012.6,-2.4,0.0,4.0
292,2013-03-15 10:00:00,175.0,153.0,38.0,54.0,1500.0,25.0,7.6,1011.7,-2.7,0.0,4.0
293,2013-03-15 11:00:00,215.0,211.0,70.0,78.0,1600.0,28.0,8.8,1010.8,-2.5,0.0,4.0
294,2013-03-15 12:00:00,212.0,221.0,79.0,90.0,1700.0,31.0,10.0,1009.9,-2.3,0.0,4.0
295,2013-03-15 13:00:00,213.0,221.0,77.0,91.0,1600.0,56.0,11.0,1008.7,-2.1,0.0,4.0
296,2013-03-15 14:00:00,221.0,211.0,77.0,74.0,1500.0,66.0,11.4,1008.1,-2.1,0.0,4.0
297,2013-03-15 15:00:00,223.0,211.0,72.0,71.0,1500.0,82.0,11.5,1007.6,-2.0,0.0,4.0
298,2013-03-15 16:00:00,237.0,226.0,69.0,83.0,1500.0,82.0,11.0,1007.7,-1.4,0.0,4.0
299,2013-03-15 17:00:00,254.0,252.0,72.0,99.0,1700.0,82.0,10.6,1008.2,-1.8,0.0,4.0
300,2013-03-15 18:00:00,262.0,256.0,72.0,108.0,1700.0,82.0,9.7,1008.9,-1.4,0.0,4.0
301,2013-03-15 19:00:00,260.0,256.0,56.0,98.0,1700.0,82.0,8.5,1009.7,-1.1,0.0,4.0
302,2013-03-15 20:00:00,261.0,242.0,44.0,96.0,1800.0,82.0,7.3,1010.6,-1.4,0.0,4.0
303,2013-03-15 21:00:00,270.0,246.0,44.0,92.0,2000.0,82.0,6.6,1011.6,-1.3,0.0,4.0
304,2013-03-15 22:00:00,262.0,239.0,43.0,91.0,2000.0,82.0,5.6,1012.3,-1.1,0.0,4.0
305,2013-03-15 23:00:00,289.0,267.0,48.0,106.0,2600.0,82.0,4.6,1012.6,-1.4,0.0,4.0
306,2013-03-16 00:00:00,272.0,245.0,42.0,106.0,2100.0,82.0,4.5,1012.7,-1.3,0.0,4.0
307,2013-03-16 01:00:00,268.0,238.0,37.0,108.0,2000.0,82.0,4.5,1013.0,-1.3,0.0,4.0
308,2013-03-16 02:00:00,270.0,243.0,37.0,110.0,2000.0,82.0,3.5,1013.2,-1.5,0.0,4.0
309,2013-03-16 03:00:00,273.0,247.0,32.0,105.0,1899.0,82.0,2.4,1014.1,-1.8,0.0,4.0
310,2013-03-16 04:00:00,267.0,250.0,24.0,96.0,2000.0,82.0,2.3,1014.6,-1.5,0.0,4.0
311,2013-03-16 05:00:00,253.0,219.0,18.0,84.0,1800.0,82.0,1.9,1015.6,-1.4,0.0,4.0
312,2013-03-16 06:00:00,242.0,209.0,17.0,80.0,1899.0,82.0,3.2,1016.6,-1.4,0.0,4.0
313,2013-03-16 07:00:00,240.0,220.0,24.0,87.0,1899.0,82.0,4.4,1017.1,-0.8,0.0,4.0
314,2013-03-16 08:00:00,258.0,237.0,29.0,76.0,1899.0,82.0,6.6,1017.5,0.1,0.0,4.0
315,2013-03-16 09:00:00,252.0,226.0,45.0,74.0,1700.0,82.0,10.7,1017.5,0.1,0.0,4.0
316,2013-03-16 10:00:00,282.0,266.0,70.0,103.0,1800.0,82.0,12.9,1017.1,-0.4,0.0,4.0
317,2013-03-16 11:00:00,290.0,263.0,64.0,89.0,1700.0,82.0,13.7,1016.1,-2.3,0.0,2.5
318,2013-03-16 12:00:00,197.0,167.0,50.0,55.0,1300.0,86.0,14.4,1014.9,-1.7,0.0,4.0
319,2013-03-16 13:00:00,154.0,167.0,42.0,40.0,1200.0,107.0,14.3,1013.8,-2.2,0.0,2.5
320,2013-03-16 14:00:00,174.0,148.0,45.0,62.0,1500.0,107.0,14.6,1013.1,-1.5,0.0,4.0
321,2013-03-16 15:00:00,179.0,174.0,48.0,66.0,1700.0,107.0,13.8,1012.3,-1.4,0.0,2.5
322,2013-03-16 16:00:00,166.0,153.0,45.0,54.0,1500.0,107.0,13.4,1011.5,0.1,0.0,2.5
323,2013-03-16 17:00:00,165.0,156.0,45.0,58.0,1600.0,107.0,12.4,1011.2,0.8,0.0,4.0
324,2013-03-16 18:00:00,208.0,208.0,56.0,83.0,2299.0,107.0,12.0,1010.9,1.0,0.0,4.0
325,2013-03-16 19:00:00,225.0,231.0,62.0,106.0,3000.0,107.0,11.4,1011.2,1.1,0.0,4.0
326,2013-03-16 20:00:00,269.0,272.0,61.0,109.0,3399.0,107.0,10.2,1011.1,2.3,0.0,4.0
327,2013-03-16 21:00:00,268.0,254.0,56.0,92.0,3299.0,107.0,9.5,1010.6,2.6,0.0,2.5
328,2013-03-16 22:00:00,260.0,236.0,45.0,80.0,3100.0,107.0,8.4,1009.9,2.2,0.0,4.0
329,2013-03-16 23:00:00,268.0,236.0,33.0,76.0,2700.0,107.0,7.9,1009.4,1.5,0.0,4.0
330,2013-03-17 00:00:00,271.0,225.0,26.0,75.0,2600.0,107.0,7.4,1008.8,1.0,0.0,4.0
331,2013-03-17 01:00:00,282.0,226.0,26.0,76.0,2600.0,107.0,7.2,1008.4,0.2,0.0,4.0
332,2013-03-17 02:00:00,286.0,245.0,24.0,78.0,2700.0,107.0,7.2,1006.0,0.4,0.0,2.5
333,2013-03-17 03:00:00,283.0,240.0,20.0,75.0,2700.0,107.0,6.8,1005.7,0.2,0.0,4.0
334,2013-03-17 04:00:00,286.0,232.0,23.0,75.0,2399.0,107.0,5.9,1005.0,1.0,0.0,4.0
335,2013-03-17 05:00:00,274.0,233.0,20.0,71.0,2299.0,107.0,5.3,1004.5,1.0,0.0,4.0
336,2013-03-17 06:00:00,257.0,223.0,20.0,74.0,2200.0,107.0,4.1,1003.3,0.8,0.0,4.0
337,2013-03-17 07:00:00,247.0,189.0,16.0,71.0,2100.0,107.0,5.8,1002.7,1.1,0.0,4.0
338,2013-03-17 08:00:00,257.0,212.0,18.0,66.0,2100.0,107.0,7.3,1002.3,0.9,0.0,4.0
339,2013-03-17 09:00:00,311.0,271.0,34.0,78.0,2399.0,107.0,8.4,1001.6,0.8,0.0,4.0
340,2013-03-17 10:00:00,324.0,297.0,54.0,83.0,2399.0,107.0,10.1,1000.3,1.5,0.0,4.0
341,2013-03-17 11:00:00,304.0,279.0,73.0,91.0,2299.0,107.0,11.9,998.8,1.8,0.0,4.0
342,2013-03-17 12:00:00,317.0,294.0,75.0,86.0,2399.0,107.0,13.0,996.9,1.9,0.0,4.0
343,2013-03-17 13:00:00,335.0,305.0,79.0,82.0,2399.0,107.0,14.3,995.2,2.2,0.0,2.5
344,2013-03-17 14:00:00,350.0,325.0,82.0,103.0,2600.0,107.0,14.6,994.3,2.5,0.0,4.0
345,2013-03-17 15:00:00,371.0,363.0,82.0,141.0,2799.0,107.0,15.1,993.5,2.6,0.0,4.0
346,2013-03-17 16:00:00,379.0,363.0,74.0,142.0,3000.0,107.0,14.7,992.9,2.6,0.0,4.0
347,2013-03-17 17:00:00,390.0,369.0,72.0,182.0,3000.0,107.0,13.9,993.0,2.8,0.0,4.0
348,2013-03-17 18:00:00,393.0,376.0,65.0,184.0,3100.0,107.0,11.9,992.8,3.1,0.0,4.0
349,2013-03-17 19:00:00,393.0,354.0,65.0,184.0,3100.0,39.0,10.0,993.3,2.6,0.0,4.0
350,2013-03-17 20:00:00,381.0,342.0,41.0,160.0,3100.0,107.0,9.1,993.4,2.2,0.0,4.0
351,2013-03-17 21:00:00,380.0,339.0,33.0,143.0,3000.0,107.0,9.0,993.4,2.3,0.0,4.0
352,2013-03-17 22:00:00,388.0,345.0,33.0,138.0,3100.0,107.0,7.5,993.0,2.0,0.0,4.0
353,2013-03-17 23:00:00,377.0,325.0,35.0,123.0,3000.0,107.0,8.1,993.4,1.7,0.0,4.0
354,2013-03-18 00:00:00,370.0,325.0,29.0,94.0,2500.0,107.0,12.2,993.8,-9.5,0.0,2.5
355,2013-03-18 01:00:00,48.0,124.0,3.0,4.0,300.0,107.0,11.7,994.3,-8.8,0.0,2.5
356,2013-03-18 02:00:00,24.0,117.0,3.0,3.0,200.0,107.0,10.3,994.5,-9.4,0.0,2.5
357,2013-03-18 03:00:00,11.0,54.0,3.0,4.0,200.0,107.0,10.2,994.8,-11.2,0.0,2.0
358,2013-03-18 04:00:00,9.0,28.0,3.0,5.0,200.0,107.0,8.1,995.5,-8.0,0.0,2.0
359,2013-03-18 05:00:00,11.0,73.0,3.0,8.0,300.0,107.0,7.0,997.2,-8.6,0.0,2.5
360,2013-03-18 06:00:00,16.0,66.0,6.0,10.0,300.0,107.0,5.7,999.0,-12.4,0.0,2.5
361,2013-03-18 07:00:00,8.0,67.0,3.0,4.0,200.0,107.0,6.2,1000.1,-14.6,0.0,2.5
362,2013-03-18 08:00:00,10.0,6.0,3.0,4.0,200.0,107.0,7.6,1000.9,-17.5,0.0,2.5
363,2013-03-18 09:00:00,3.0,18.0,3.0,3.0,200.0,107.0,8.4,1000.8,-18.5,0.0,2.5
364,2013-03-18 10:00:00,9.0,6.0,3.0,3.0,200.0,107.0,9.4,1001.2,-17.7,0.0,4.0
365,2013-03-18 11:00:00,6.0,6.0,3.0,3.0,200.0,107.0,10.2,1000.9,-16.2,0.0,2.5
366,2013-03-18 12:00:00,8.0,6.0,3.0,5.0,300.0,107.0,11.4,1000.0,-16.1,0.0,2.0
367,2013-03-18 13:00:00,8.0,6.0,3.0,6.0,300.0,107.0,11.8,998.5,-16.8,0.0,2.5
368,2013-03-18 14:00:00,7.0,6.0,3.0,7.0,300.0,93.0,12.6,997.2,-16.1,0.0,4.0
369,2013-03-18 15:00:00,15.0,6.0,3.0,7.0,300.0,95.0,12.2,996.3,-15.5,0.0,4.0
370,2013-03-18 16:00:00,8.0,6.0,5.0,10.0,300.0,93.0,11.4,996.1,-15.2,0.0,2.5
371,2013-03-18 17:00:00,12.0,6.0,4.0,14.0,300.0,88.0,10.3,996.4,-16.1,0.0,2.5
372,2013-03-18 18:00:00,17.0,15.0,5.0,23.0,400.0,80.0,8.8,997.3,-5.1,0.0,2.5
373,2013-03-18 19:00:00,30.0,108.0,6.0,30.0,400.0,75.0,6.7,998.8,-3.8,0.0,2.5
374,2013-03-18 20:00:00,45.0,170.0,13.0,34.0,600.0,65.0,5.4,1000.0,-4.2,0.0,2.5
375,2013-03-18 21:00:00,46.0,123.0,12.0,33.0,700.0,57.0,4.6,1000.5,-4.4,0.0,2.5
376,2013-03-18 22:00:00,44.0,93.0,10.0,33.0,700.0,53.0,3.4,1001.1,-4.6,0.0,2.5
377,2013-03-18 23:00:00,44.0,93.0,10.0,33.0,700.0,45.0,2.5,1002.4,-4.3,0.0,2.5
378,2013-03-19 00:00:00,43.0,77.0,10.0,37.0,800.0,44.0,0.7,1003.0,-2.0,0.1,4.0
379,2013-03-19 01:00:00,41.0,81.0,10.0,35.0,800.0,39.0,-0.1,1003.1,-1.5,0.4,2.5
380,2013-03-19 02:00:00,36.0,43.0,4.0,31.0,800.0,37.0,-0.3,1002.5,-1.9,0.0,2.5
381,2013-03-19 04:00:00,29.0,6.0,4.0,31.0,600.0,21.0,-0.2,1002.7,-2.6,0.0,4.0
382,2013-03-19 05:00:00,43.0,18.0,3.0,36.0,600.0,24.0,-0.2,1002.7,-2.4,0.0,4.0
383,2013-03-19 06:00:00,43.0,20.0,3.0,36.0,500.0,30.0,0.2,1003.4,-2.5,0.0,4.0
384,2013-03-19 07:00:00,40.0,33.0,3.0,29.0,500.0,26.0,0.7,1004.2,-2.2,0.0,4.0
385,2013-03-19 08:00:00,48.0,37.0,4.0,30.0,600.0,27.0,1.7,1004.6,-2.8,0.0,4.0
386,2013-03-19 09:00:00,42.0,40.0,7.0,25.0,500.0,36.0,2.1,1005.1,-2.1,0.0,4.0
387,2013-03-19 10:00:00,53.0,57.0,4.0,22.0,600.0,35.0,2.4,1005.0,-1.2,0.0,4.0
388,2013-03-19 11:00:00,64.0,49.0,4.0,20.0,600.0,34.0,2.0,1004.8,0.1,0.3,4.0
389,2013-03-19 12:00:00,63.0,56.0,3.0,23.0,700.0,30.0,2.2,1004.5,0.7,0.2,4.0
390,2013-03-19 13:00:00,65.0,44.0,3.0,26.0,700.0,26.0,2.4,1004.6,0.9,0.1,4.0
391,2013-03-19 14:00:00,66.0,34.0,3.0,28.0,700.0,27.0,3.4,1004.7,1.4,0.0,4.0
392,2013-03-19 15:00:00,57.0,34.0,3.0,23.0,600.0,38.0,3.2,1005.2,1.2,0.1,4.0
393,2013-03-19 16:00:00,40.0,12.0,3.0,16.0,500.0,48.0,2.9,1006.2,1.4,0.4,4.0
394,2013-03-19 17:00:00,29.0,11.0,3.0,12.0,400.0,59.0,2.7,1006.9,0.8,0.5,4.0
395,2013-03-19 18:00:00,31.0,8.0,3.0,22.0,400.0,50.0,2.3,1008.3,0.7,0.5,4.0
396,2013-03-19 19:00:00,38.0,27.0,3.0,25.0,500.0,42.0,1.1,1009.8,-0.2,1.8,4.0
397,2013-03-19 20:00:00,42.0,22.0,3.0,23.0,600.0,39.0,0.6,1011.0,-0.3,1.5,4.0
398,2013-03-19 21:00:00,44.0,28.0,3.0,29.0,800.0,27.0,0.4,1011.8,-0.5,1.0,2.5
399,2013-03-19 22:00:00,41.0,21.0,3.0,45.0,800.0,23.0,0.1,1012.7,-0.6,0.8,2.5
400,2013-03-19 23:00:00,42.0,21.0,3.0,46.0,400.0,59.0,-0.2,1013.3,-0.9,1.3,4.0
401,2013-03-20 00:00:00,16.0,6.0,3.0,21.0,500.0,56.0,-0.6,1014.4,-1.3,1.8,4.0
402,2013-03-20 01:00:00,22.0,37.0,3.0,18.0,600.0,52.0,-1.0,1015.3,-1.7,5.7,2.5
403,2013-03-20 02:00:00,30.0,37.0,3.0,21.0,700.0,52.0,-1.5,1015.4,-2.2,1.0,4.0
404,2013-03-20 03:00:00,14.0,6.0,3.0,9.0,300.0,72.0,-1.6,1015.7,-2.3,2.8,4.0
405,2013-03-20 04:00:00,14.0,6.0,3.0,9.0,300.0,73.0,-2.9,1016.1,-3.7,0.7,4.0
406,2013-03-20 05:00:00,14.0,6.0,3.0,15.0,400.0,63.0,-4.1,1016.3,-4.9,0.0,4.0
407,2013-03-20 06:00:00,10.0,6.0,3.0,9.0,300.0,62.0,-4.8,1016.8,-5.8,0.0,4.0
408,2013-03-20 07:00:00,11.0,6.0,3.0,10.0,300.0,61.0,-3.8,1016.8,-6.1,0.0,4.0
409,2013-03-20 08:00:00,8.0,7.0,3.0,21.0,300.0,49.0,-0.6,1017.5,-5.0,0.0,4.0
410,2013-03-20 09:00:00,17.0,19.0,4.0,10.0,400.0,61.0,2.5,1017.7,-7.7,0.0,4.0
411,2013-03-20 10:00:00,18.0,16.0,8.0,19.0,400.0,61.0,4.4,1016.9,-5.4,0.0,4.0
412,2013-03-20 11:00:00,22.0,6.0,15.0,15.0,400.0,71.0,3.0,1016.0,-7.0,0.0,2.5
413,2013-03-20 12:00:00,22.0,6.0,15.0,21.0,400.0,72.0,6.1,1015.1,-9.4,0.0,4.0
414,2013-03-20 13:00:00,16.0,6.0,10.0,16.0,400.0,78.0,6.5,1013.8,-8.6,0.0,2.5
415,2013-03-20 14:00:00,18.0,6.0,8.0,13.0,300.0,85.0,5.7,1013.0,-7.2,0.0,4.0
416,2013-03-20 15:00:00,24.0,6.0,10.0,14.0,300.0,87.0,5.7,1012.1,-5.9,0.0,2.5
417,2013-03-20 16:00:00,30.0,27.0,9.0,22.0,400.0,88.0,5.1,1011.6,-5.6,0.0,4.0
418,2013-03-20 17:00:00,44.0,34.0,8.0,21.0,500.0,91.0,4.3,1011.2,-4.7,0.0,4.0
419,2013-03-20 18:00:00,50.0,52.0,8.0,26.0,600.0,80.0,3.6,1010.9,-3.5,0.0,4.0
420,2013-03-20 19:00:00,63.0,57.0,6.0,32.0,700.0,60.0,3.2,1010.8,-2.8,0.0,4.0
421,2013-03-20 20:00:00,62.0,51.0,3.0,27.0,700.0,43.0,2.1,1010.5,-2.4,0.0,4.0
422,2013-03-20 21:00:00,65.0,55.0,3.0,26.0,700.0,36.0,1.1,1010.2,-2.5,0.0,4.0
423,2013-03-20 22:00:00,73.0,55.0,3.0,27.0,700.0,33.0,0.5,1009.6,-2.7,0.0,4.0
424,2013-03-20 23:00:00,82.0,61.0,3.0,30.0,800.0,31.0,0.4,1008.7,-2.8,0.0,4.0
425,2013-03-21 00:00:00,88.0,68.0,3.0,31.0,800.0,30.0,0.8,1008.1,-3.0,0.0,4.0
426,2013-03-21 01:00:00,90.0,70.0,3.0,32.0,800.0,26.0,1.0,1007.6,-3.1,0.0,4.0
427,2013-03-21 02:00:00,94.0,77.0,3.0,31.0,800.0,19.0,1.0,1006.7,-3.1,0.0,4.0
428,2013-03-21 03:00:00,100.0,77.0,3.0,40.0,900.0,16.0,1.2,1005.7,-3.3,0.0,4.0
429,2013-03-21 04:00:00,112.0,82.0,7.0,52.0,1000.0,19.0,0.9,1005.4,-3.6,0.0,4.0
430,2013-03-21 05:00:00,115.0,94.0,8.0,50.0,1000.0,21.0,0.5,1004.8,-3.6,0.0,4.0
431,2013-03-21 06:00:00,108.0,103.0,8.0,45.0,900.0,22.0,0.4,1004.3,-3.9,0.0,4.0
432,2013-03-21 07:00:00,106.0,98.0,9.0,45.0,900.0,21.0,0.5,1004.0,-4.3,0.0,4.0
433,2013-03-21 08:00:00,107.0,96.0,10.0,47.0,900.0,18.0,1.5,1003.0,-3.4,0.0,4.0
434,2013-03-21 09:00:00,121.0,115.0,13.0,54.0,1100.0,15.0,2.1,1002.3,-3.4,0.0,4.0
435,2013-03-21 10:00:00,117.0,109.0,15.0,40.0,1000.0,29.0,2.7,1001.3,-2.8,0.0,4.0
436,2013-03-21 11:00:00,141.0,124.0,15.0,37.0,1000.0,38.0,4.4,1000.2,-2.5,0.0,4.0
437,2013-03-21 12:00:00,145.0,125.0,17.0,33.0,1000.0,51.0,5.2,999.0,-2.9,0.0,4.0
438,2013-03-21 13:00:00,130.0,120.0,15.0,26.0,900.0,72.0,6.0,998.1,-2.1,0.0,4.0
439,2013-03-21 14:00:00,142.0,137.0,17.0,38.0,1000.0,73.0,6.4,997.1,-1.8,0.0,4.0
440,2013-03-21 15:00:00,158.0,152.0,17.0,47.0,1100.0,78.0,6.7,996.8,-1.7,0.0,4.0
441,2013-03-21 16:00:00,166.0,152.0,17.0,49.0,1000.0,80.0,6.7,996.7,-1.7,0.0,4.0
442,2013-03-21 17:00:00,170.0,164.0,19.0,57.0,1100.0,70.0,5.9,997.5,-1.1,0.0,4.0
443,2013-03-21 18:00:00,168.0,168.0,17.0,59.0,1100.0,66.0,4.9,998.6,-1.1,0.0,4.0
444,2013-03-21 19:00:00,162.0,149.0,10.0,51.0,1100.0,60.0,4.1,999.6,-0.7,0.0,4.0
445,2013-03-21 20:00:00,170.0,151.0,8.0,48.0,1300.0,52.0,3.7,1000.7,-0.3,0.0,4.0
446,2013-03-21 21:00:00,169.0,148.0,7.0,48.0,1300.0,44.0,3.2,1001.7,-0.4,0.0,4.0
447,2013-03-21 22:00:00,156.0,117.0,4.0,47.0,1200.0,28.0,3.1,1002.9,-0.4,0.0,4.0
448,2013-03-21 23:00:00,148.0,117.0,4.0,40.0,1200.0,32.0,2.9,1003.7,-0.4,0.0,4.0
449,2013-03-22 00:00:00,43.0,119.0,4.0,6.0,300.0,87.0,4.6,1004.6,-7.9,0.0,4.0
450,2013-03-22 01:00:00,6.0,6.0,3.0,4.0,200.0,92.0,6.9,1005.7,-9.9,0.0,4.0
451,2013-03-22 02:00:00,7.0,114.0,3.0,4.0,200.0,91.0,5.9,1006.7,-11.3,0.0,4.0
